Instance,Algorithm,Gene,Sign,BN_size,List,Count,AvgSize,WeightedSum,WeightedSumHalf,WeightedSum2Based
T-LGL,BoNesis[MTS],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,Caspo,TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,PBN[ASA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,PBN[SA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,PBN[percolation],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,PBN[trap_spaces],TBET,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,SM[brute-force],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,optbn[FP],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,optbn[SA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,ActoNet,TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[FP],TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[MTS],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,Caspo,TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[percolation],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,SM[brute-force],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,optbn[SA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[MTS],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,Caspo,TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[ASA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[SA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[percolation],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,SM[brute-force],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[SA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,ZAP70,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[FP],ZAP70,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[MTS],ZAP70,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],ZAP70,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],ZAP70,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],ZAP70,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,optbn[SA],ZAP70,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
Tonello_1,BoNesis[MTS],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,Caspo,x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[SA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[percolation],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,SM[brute-force],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,optbn[SA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,BoNesis[MTS],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,Caspo,x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[SA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[percolation],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,SM[brute-force],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,optbn[SA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,BoNesis[MTS],x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,Caspo,x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[SA],x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[percolation],x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,SM[brute-force],x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,optbn[SA],x2,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,BoNesis[MTS],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,Caspo,x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[SA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[percolation],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,SM[brute-force],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,optbn[SA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,BoNesis[MTS],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,Caspo,x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[SA],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,PBN[percolation],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,SM[brute-force],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_1,optbn[SA],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,BoNesis[MTS],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,Caspo,x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[ASA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[percolation],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,SM[brute-force],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,BoNesis[MTS],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,Caspo,x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[ASA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[percolation],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,SM[brute-force],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,BoNesis[MTS],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,Caspo,x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[ASA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,PBN[percolation],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_2,SM[brute-force],x3,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,Caspo,x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[ASA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[SA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[percolation],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,SM[brute-force],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,optbn[SA],x1,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[ASA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[SA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,optbn[SA],x2,0,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,Caspo,x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[ASA],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[SA],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,PBN[percolation],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,SM[brute-force],x3,1,3,[1],1,1.0,1.0,1.0,1.0
Tonello_3,optbn[SA],x3,1,3,[1],1,1.0,1.0,1.0,1.0
TumorInvasion,CABEAN[TTC],AKT1,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,AKT2,1,32,"[2, 2, 2, 2, 2, 2]",6,2.0,0.1875,0.375,3.0
TumorInvasion,BoNesis[FP],AKT2,1,32,"[2, 2, 2, 2, 2, 2]",6,2.0,0.1875,0.375,3.0
TumorInvasion,BoNesis[MTS],AKT2,1,32,"[2, 2, 2, 2, 2]",5,2.0,0.15625,0.3125,2.5
TumorInvasion,CABEAN[PTC],AKT2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,CABEAN[TTC],AKT2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,Caspo,AKT2,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[ASA],AKT2,1,32,"[2, 2, 2, 2, 2]",5,2.0,0.15625,0.3125,2.5
TumorInvasion,PBN[SA],AKT2,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[percolation],AKT2,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[trap_spaces],AKT2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[brute-force],AKT2,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,optbn[FP],AKT2,1,32,"[2, 2, 2, 2, 2, 2]",6,2.0,0.1875,0.375,3.0
TumorInvasion,optbn[SA],AKT2,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,ActoNet,DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,CABEAN[PTC],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,CABEAN[TTC],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[SA],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[trap_spaces],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[internal],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[minimal],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[SA],DNAdamage,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,BoNesis[FP],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,BoNesis[MTS],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,CABEAN[PTC],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,CABEAN[TTC],ECMicroenv,1,32,"[2, 2, 2]",3,2.0,0.09375,0.1875,1.5
TumorInvasion,Caspo,ECMicroenv,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[SA],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[percolation],ECMicroenv,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[trap_spaces],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,SM[brute-force],ECMicroenv,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[internal],ECMicroenv,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[minimal],ECMicroenv,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,optbn[SA],ECMicroenv,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,ActoNet,Invasion,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],Invasion,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],Invasion,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],Invasion,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],Invasion,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,BoNesis[FP],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,BoNesis[MTS],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,Caspo,NICD,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,PBN[ASA],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,PBN[SA],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,PBN[percolation],NICD,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,SM[brute-force],NICD,1,32,"[2, 2]",2,2.0,0.0625,0.125,1.0
TumorInvasion,optbn[FP],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,optbn[SA],NICD,1,32,"[2, 2, 2, 2]",4,2.0,0.125,0.25,2.0
TumorInvasion,ActoNet,SMAD,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],SMAD,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],SMAD,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],SMAD,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],SMAD,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,SNAI1,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],SNAI1,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],SNAI1,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,Caspo,SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[SA],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[percolation],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,SM[brute-force],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[SA],SNAI2,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,TGFbeta,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],TGFbeta,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],TGFbeta,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],TGFbeta,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],TGFbeta,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[SA],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[SA],p53,0,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,ActoNet,p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[FP],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,BoNesis[MTS],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[ASA],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,PBN[SA],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[FP],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
TumorInvasion,optbn[SA],p73,1,32,[2],1,2.0,0.03125,0.0625,0.5
ce_long_attr,Caspo,x2,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,PBN[percolation],x2,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,SM[brute-force],x2,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,BoNesis[MTS],x3,0,3,[1],1,1.0,1.0,1.0,1.0
ce_long_attr,Caspo,x3,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,PBN[ASA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
ce_long_attr,PBN[SA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
ce_long_attr,PBN[percolation],x3,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,SM[brute-force],x3,0,3,[2],1,2.0,0.3333333333333333,0.6666666666666666,0.5
ce_long_attr,optbn[SA],x3,0,3,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,Caspo,PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,PBN[percolation],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,SM[brute-force],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],x1,0,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,Caspo,x1,0,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,PBN[percolation],x1,0,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,SM[brute-force],x1,0,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,Caspo,x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,PBN[percolation],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,SM[brute-force],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,Caspo,x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,PBN[percolation],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,SM[brute-force],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],x3,0,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,BoNesis[MTS],x3,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,Caspo,x3,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,PBN[percolation],x3,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_ASA_no_MTS,SM[brute-force],x3,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,ActoNet,PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[FP],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[MTS],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,Caspo,PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[ASA],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[SA],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[percolation],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[brute-force],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[FP],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[SA],PHENOTYPE,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,ActoNet,x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[FP],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[MTS],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,CABEAN[ITC],x1,1,4,[2],1,2.0,0.25,0.5,0.5
ce_yes_OI_no_OT,CABEAN[PTC],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,CABEAN[TTC],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,Caspo,x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[ASA],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[SA],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[percolation],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[trap_spaces],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[brute-force],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[internal],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[minimal],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[FP],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[SA],x1,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,ActoNet,x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[FP],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,BoNesis[MTS],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,CABEAN[ITC],x2,1,4,[2],1,2.0,0.25,0.5,0.5
ce_yes_OI_no_OT,CABEAN[PTC],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,CABEAN[TTC],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,Caspo,x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[ASA],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[SA],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[percolation],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,PBN[trap_spaces],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[brute-force],x2,1,4,[1],1,1.0,1.0,1.0,1.0
