Instance,Algorithm,BN_size,ControlSize,Genes
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'SNAI1': 0}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,CABEAN[ITC],32,inf,{}
TumorInvasion,CABEAN[PTC],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[PTC],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'AKT1': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,Caspo,32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,Caspo,32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,Caspo,32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'SNAI1': 0}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[trap_spaces],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[trap_spaces],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,SM[internal],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,SM[minimal],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
