Instance,Algorithm,Gene,Sign,BN_size,ControlSize,Partners,score
T-LGL,PBN[percolation],Cytoskeleton_signaling,0,60,-1,(),0.0
T-LGL,PBN[percolation],Cytoskeleton_signaling,1,60,-1,(),0.0
T-LGL,PBN[percolation],DISC,0,60,-1,(),0.0
T-LGL,PBN[percolation],ERK,1,60,-1,(),0.0
T-LGL,PBN[percolation],FLIP,0,60,-1,(),0.0
T-LGL,PBN[percolation],FLIP,1,60,-1,(),0.0
T-LGL,PBN[percolation],FYN,0,60,-1,(),0.0
T-LGL,PBN[percolation],FYN,1,60,-1,(),0.0
T-LGL,PBN[percolation],Fas,0,60,-1,(),0.0
T-LGL,PBN[percolation],Fas,1,60,-1,(),0.0
T-LGL,PBN[percolation],FasL,0,60,-1,(),0.0
T-LGL,PBN[percolation],FasL,1,60,-1,(),0.0
T-LGL,PBN[percolation],FasT,0,60,-1,(),0.0
T-LGL,PBN[percolation],GAP,0,60,-1,(),0.0
T-LGL,PBN[percolation],GPCR,0,60,-1,(),0.0
T-LGL,PBN[percolation],GPCR,1,60,-1,(),0.0
T-LGL,PBN[percolation],GRB2,0,60,-1,(),0.0
T-LGL,PBN[percolation],GRB2,1,60,-1,(),0.0
T-LGL,PBN[percolation],GZMB,0,60,-1,(),0.0
T-LGL,PBN[percolation],IAP,0,60,-1,(),0.0
T-LGL,PBN[percolation],IAP,1,60,-1,(),0.0
T-LGL,PBN[percolation],IFNG,0,60,-1,(),0.0
T-LGL,PBN[percolation],IFNG,1,60,-1,(),0.0
T-LGL,PBN[percolation],IFNGT,0,60,-1,(),0.0
T-LGL,PBN[percolation],IFNGT,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL15,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL2,0,60,-1,(),0.0
T-LGL,PBN[percolation],IL2,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RA,0,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RA,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RAT,0,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RAT,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RB,1,60,-1,(),0.0
T-LGL,PBN[percolation],IL2RBT,1,60,-1,(),0.0
T-LGL,PBN[percolation],LCK,0,60,-1,(),0.0
T-LGL,PBN[percolation],LCK,1,60,-1,(),0.0
T-LGL,PBN[percolation],MCL1,1,60,-1,(),0.0
T-LGL,PBN[percolation],MEK,1,60,-1,(),0.0
T-LGL,PBN[percolation],NFAT,0,60,-1,(),0.0
T-LGL,PBN[percolation],NFAT,1,60,-1,(),0.0
T-LGL,PBN[percolation],P2,0,60,-1,(),0.0
T-LGL,PBN[percolation],P2,1,60,-1,(),0.0
T-LGL,PBN[percolation],P27,0,60,-1,(),0.0
T-LGL,PBN[percolation],P27,1,60,-1,(),0.0
T-LGL,PBN[percolation],PDGF,0,60,-1,(),0.0
T-LGL,PBN[percolation],PLCG1,0,60,-1,(),0.0
T-LGL,PBN[percolation],PLCG1,1,60,-1,(),0.0
T-LGL,PBN[percolation],Proliferation,0,60,-1,(),0.0
T-LGL,PBN[percolation],Proliferation,1,60,-1,(),0.0
T-LGL,PBN[percolation],RANTES,0,60,-1,(),0.0
T-LGL,PBN[percolation],RANTES,1,60,-1,(),0.0
T-LGL,PBN[percolation],SMAD,0,60,-1,(),0.0
T-LGL,PBN[percolation],SMAD,1,60,-1,(),0.0
T-LGL,PBN[percolation],SOCS,0,60,-1,(),0.0
T-LGL,PBN[percolation],SPHK1,1,60,-1,(),0.0
T-LGL,PBN[percolation],STAT3,1,60,-1,(),0.0
T-LGL,PBN[percolation],Stimuli,0,60,-1,(),0.0
T-LGL,PBN[percolation],Stimuli,1,60,-1,(),0.0
T-LGL,PBN[percolation],Stimuli2,0,60,-1,(),0.0
T-LGL,PBN[percolation],Stimuli2,1,60,-1,(),0.0
T-LGL,PBN[percolation],TAX,0,60,-1,(),0.0
T-LGL,PBN[percolation],TCR,0,60,-1,(),0.0
T-LGL,PBN[percolation],TCR,1,60,-1,(),0.0
T-LGL,PBN[percolation],TNF,0,60,-1,(),0.0
T-LGL,PBN[percolation],TNF,1,60,-1,(),0.0
T-LGL,PBN[percolation],TPL2,0,60,-1,(),0.0
T-LGL,PBN[percolation],TRADD,0,60,-1,(),0.0
T-LGL,PBN[percolation],ZAP70,0,60,-1,(),0.0
T-LGL,PBN[percolation],ZAP70,1,60,-1,(),0.0
T-LGL,PBN[percolation],sFas,0,60,-1,(),0.0
T-LGL,PBN[percolation],sFas,1,60,-1,(),0.0
T-LGL,PBN[SA],Apoptosis,1,60,1,(),1.0
T-LGL,PBN[SA],Caspase,1,60,1,(),1.0
T-LGL,PBN[SA],DISC,1,60,1,(),1.0
T-LGL,PBN[SA],BID,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('BID',)",0.01694915254237288
T-LGL,PBN[SA],BID,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('BID',)",0.01694915254237288
T-LGL,PBN[SA],BID,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('BID',)",0.01694915254237288
T-LGL,PBN[SA],BID,1,60,2,"('TRADD',)",0.01694915254237288
T-LGL,PBN[SA],TRADD,1,60,2,"('BID',)",0.01694915254237288
T-LGL,PBN[SA],CD45,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('CD45',)",0.01694915254237288
T-LGL,PBN[SA],CD45,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('CD45',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('FasT',)",0.01694915254237288
T-LGL,PBN[SA],FasT,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,PBN[SA],GRB2,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,PBN[SA],IL2RB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,PBN[SA],NFKB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,PBN[SA],PDGF,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,PBN[SA],PI3K,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('PLCG1',)",0.01694915254237288
T-LGL,PBN[SA],PLCG1,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,PBN[SA],RAS,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,PBN[SA],STAT3,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,PBN[SA],TAX,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('TPL2',)",0.01694915254237288
T-LGL,PBN[SA],TPL2,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],Ceramide,1,60,2,"('ZAP70',)",0.01694915254237288
T-LGL,PBN[SA],ZAP70,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[SA],ERK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,PBN[SA],ERK,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,PBN[SA],ERK,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,PBN[SA],GAP,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,PBN[SA],GAP,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,PBN[SA],GAP,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,PBN[SA],GRB2,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,PBN[SA],GRB2,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,PBN[SA],GRB2,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,PBN[SA],IL15,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,PBN[SA],IL2RB,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,PBN[SA],IL2RBT,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,PBN[SA],JAK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,PBN[SA],MCL1,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,PBN[SA],MEK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,PBN[SA],NFKB,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,PBN[SA],PI3K,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,PBN[SA],RAS,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,PBN[SA],SOCS,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,PBN[SA],STAT3,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],GZMB,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,PBN[SA],IL15,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,PBN[SA],IL15,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,PBN[SA],IL2RB,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,PBN[SA],IL2RB,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,PBN[SA],IL2RBT,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,PBN[SA],IL2RBT,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,PBN[SA],JAK,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,PBN[SA],MCL1,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,PBN[SA],MEK,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,PBN[SA],NFKB,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,PBN[SA],PI3K,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,PBN[SA],RAS,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],JAK,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,PBN[SA],STAT3,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,PBN[SA],MCL1,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,PBN[SA],MEK,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,PBN[SA],NFKB,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,PBN[SA],NFKB,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,PBN[SA],NFKB,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,PBN[SA],NFKB,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,PBN[SA],PDGF,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,PBN[SA],PDGF,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,PBN[SA],PI3K,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,PBN[SA],PLCG1,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,PBN[SA],RAS,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,PBN[SA],STAT3,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,PBN[SA],TAX,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,PBN[SA],TPL2,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,PBN[SA],ZAP70,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,PBN[SA],PDGFR,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,PBN[SA],PDGFR,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,PBN[SA],PI3K,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,PBN[SA],PI3K,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,PBN[SA],PI3K,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,PBN[SA],PLCG1,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,PBN[SA],PLCG1,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,PBN[SA],RAS,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,PBN[SA],RAS,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,PBN[SA],RAS,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,PBN[SA],STAT3,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,PBN[SA],TAX,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,PBN[SA],TPL2,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],S1P,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,PBN[SA],ZAP70,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[SA],SOCS,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,PBN[SA],STAT3,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,PBN[SA],TAX,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,PBN[SA],TPL2,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],SPHK1,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,PBN[SA],ZAP70,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,PBN[SA],STAT3,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[SA],TBET,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,PBN[SA],A20,0,60,-1,(),0.0
T-LGL,PBN[SA],A20,1,60,-1,(),0.0
T-LGL,PBN[SA],Apoptosis,0,60,-1,(),0.0
T-LGL,PBN[SA],BID,0,60,-1,(),0.0
T-LGL,PBN[SA],BclxL,0,60,-1,(),0.0
T-LGL,PBN[SA],BclxL,1,60,-1,(),0.0
T-LGL,PBN[SA],CD45,0,60,-1,(),0.0
T-LGL,PBN[SA],CREB,0,60,-1,(),0.0
T-LGL,PBN[SA],CREB,1,60,-1,(),0.0
T-LGL,PBN[SA],CTLA4,0,60,-1,(),0.0
T-LGL,PBN[SA],CTLA4,1,60,-1,(),0.0
T-LGL,PBN[SA],Caspase,0,60,-1,(),0.0
T-LGL,PBN[SA],Ceramide,0,60,-1,(),0.0
T-LGL,PBN[SA],Cytoskeleton_signaling,0,60,-1,(),0.0
T-LGL,PBN[SA],Cytoskeleton_signaling,1,60,-1,(),0.0
T-LGL,PBN[SA],DISC,0,60,-1,(),0.0
T-LGL,PBN[SA],ERK,1,60,-1,(),0.0
T-LGL,PBN[SA],FLIP,0,60,-1,(),0.0
T-LGL,PBN[SA],FLIP,1,60,-1,(),0.0
T-LGL,PBN[SA],FYN,0,60,-1,(),0.0
T-LGL,PBN[SA],FYN,1,60,-1,(),0.0
T-LGL,PBN[SA],Fas,0,60,-1,(),0.0
T-LGL,PBN[SA],Fas,1,60,-1,(),0.0
T-LGL,PBN[SA],FasL,0,60,-1,(),0.0
T-LGL,PBN[SA],FasL,1,60,-1,(),0.0
T-LGL,PBN[SA],FasT,0,60,-1,(),0.0
T-LGL,PBN[SA],GAP,0,60,-1,(),0.0
T-LGL,PBN[SA],GPCR,0,60,-1,(),0.0
T-LGL,PBN[SA],GPCR,1,60,-1,(),0.0
T-LGL,PBN[SA],GRB2,0,60,-1,(),0.0
T-LGL,PBN[SA],GZMB,0,60,-1,(),0.0
T-LGL,PBN[SA],IAP,0,60,-1,(),0.0
T-LGL,PBN[SA],IAP,1,60,-1,(),0.0
T-LGL,PBN[SA],IFNG,0,60,-1,(),0.0
T-LGL,PBN[SA],IFNG,1,60,-1,(),0.0
T-LGL,PBN[SA],IFNGT,0,60,-1,(),0.0
T-LGL,PBN[SA],IFNGT,1,60,-1,(),0.0
T-LGL,PBN[SA],IL15,1,60,-1,(),0.0
T-LGL,PBN[SA],IL2,0,60,-1,(),0.0
T-LGL,PBN[SA],IL2,1,60,-1,(),0.0
T-LGL,PBN[SA],IL2RA,0,60,-1,(),0.0
T-LGL,PBN[SA],IL2RA,1,60,-1,(),0.0
T-LGL,PBN[SA],IL2RAT,0,60,-1,(),0.0
T-LGL,PBN[SA],IL2RAT,1,60,-1,(),0.0
T-LGL,PBN[SA],IL2RBT,1,60,-1,(),0.0
T-LGL,PBN[SA],LCK,0,60,-1,(),0.0
T-LGL,PBN[SA],LCK,1,60,-1,(),0.0
T-LGL,PBN[SA],MCL1,1,60,-1,(),0.0
T-LGL,PBN[SA],MEK,1,60,-1,(),0.0
T-LGL,PBN[SA],NFAT,0,60,-1,(),0.0
T-LGL,PBN[SA],NFAT,1,60,-1,(),0.0
T-LGL,PBN[SA],P2,0,60,-1,(),0.0
T-LGL,PBN[SA],P2,1,60,-1,(),0.0
T-LGL,PBN[SA],P27,0,60,-1,(),0.0
T-LGL,PBN[SA],P27,1,60,-1,(),0.0
T-LGL,PBN[SA],PDGF,0,60,-1,(),0.0
T-LGL,PBN[SA],PLCG1,0,60,-1,(),0.0
T-LGL,PBN[SA],Proliferation,0,60,-1,(),0.0
T-LGL,PBN[SA],Proliferation,1,60,-1,(),0.0
T-LGL,PBN[SA],RANTES,0,60,-1,(),0.0
T-LGL,PBN[SA],RANTES,1,60,-1,(),0.0
T-LGL,PBN[SA],SMAD,0,60,-1,(),0.0
T-LGL,PBN[SA],SMAD,1,60,-1,(),0.0
T-LGL,PBN[SA],SOCS,0,60,-1,(),0.0
T-LGL,PBN[SA],SPHK1,1,60,-1,(),0.0
T-LGL,PBN[SA],Stimuli,0,60,-1,(),0.0
T-LGL,PBN[SA],Stimuli,1,60,-1,(),0.0
T-LGL,PBN[SA],Stimuli2,0,60,-1,(),0.0
T-LGL,PBN[SA],Stimuli2,1,60,-1,(),0.0
T-LGL,PBN[SA],TAX,0,60,-1,(),0.0
T-LGL,PBN[SA],TCR,0,60,-1,(),0.0
T-LGL,PBN[SA],TCR,1,60,-1,(),0.0
T-LGL,PBN[SA],TNF,0,60,-1,(),0.0
T-LGL,PBN[SA],TNF,1,60,-1,(),0.0
T-LGL,PBN[SA],TPL2,0,60,-1,(),0.0
T-LGL,PBN[SA],TRADD,0,60,-1,(),0.0
T-LGL,PBN[SA],ZAP70,0,60,-1,(),0.0
T-LGL,PBN[SA],sFas,0,60,-1,(),0.0
T-LGL,PBN[SA],sFas,1,60,-1,(),0.0
T-LGL,PBN[trap_spaces],CD45,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,PBN[trap_spaces],TBET,1,60,2,"('CD45',)",0.01694915254237288
T-LGL,PBN[trap_spaces],Ceramide,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,PBN[trap_spaces],PDGF,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[trap_spaces],Ceramide,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,PBN[trap_spaces],TAX,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,PBN[trap_spaces],IL15,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,PBN[trap_spaces],TBET,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,PBN[trap_spaces],PDGF,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[trap_spaces],S1P,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,PBN[trap_spaces],S1P,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,PBN[trap_spaces],TAX,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,PBN[trap_spaces],A20,0,60,-1,(),0.0
T-LGL,PBN[trap_spaces],A20,1,60,-1,(),0.0
