Instance,Algorithm,Gene,Sign,BN_size,score
A4_TumorInvasion,SM[brute-force],ZEB1,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],ZEB1,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],ZEB2,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],ZEB2,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR200,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR200,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR203,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR203,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR34,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],miR34,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p21,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p21,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p53,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p53,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p63,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p63,1,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p73,0,32,0.0008064516129032258
A4_TumorInvasion,SM[brute-force],p73,1,32,0.0008064516129032258
A4_TumorInvasion,SM[internal],AKT1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],AKT1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],AKT2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],AKT2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Apoptosis,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Apoptosis,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CDH1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CDH1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CDH2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CDH2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CTNNB1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CTNNB1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CellCycleArrest,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],CellCycleArrest,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],DKK1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],DKK1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],DNAdamage,0,32,0.016129032258064516
A4_TumorInvasion,SM[internal],DNAdamage,1,32,0.0
A4_TumorInvasion,SM[internal],ECMicroenv,0,32,0.0
A4_TumorInvasion,SM[internal],ECMicroenv,1,32,0.016129032258064516
A4_TumorInvasion,SM[internal],EMT,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],EMT,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ERK,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ERK,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],GrowthFactor,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],GrowthFactor,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Invasion,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Invasion,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Metastasis,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Metastasis,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Migration,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],Migration,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],NICD,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],NICD,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SMAD,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SMAD,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SNAI1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SNAI1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SNAI2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],SNAI2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],TGFbeta,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],TGFbeta,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],TWIST1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],TWIST1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],VIM,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],VIM,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ZEB1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ZEB1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ZEB2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],ZEB2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR200,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR200,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR203,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR203,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR34,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],miR34,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p21,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p21,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p53,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p53,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p63,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p63,1,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p73,0,32,0.00026881720430107527
A4_TumorInvasion,SM[internal],p73,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],AKT1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],AKT1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],AKT2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],AKT2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Apoptosis,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Apoptosis,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CDH1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CDH1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CDH2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CDH2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CTNNB1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CTNNB1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CellCycleArrest,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],CellCycleArrest,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],DKK1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],DKK1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],DNAdamage,0,32,0.016129032258064516
A4_TumorInvasion,SM[minimal],DNAdamage,1,32,0.0
A4_TumorInvasion,SM[minimal],ECMicroenv,0,32,0.0
A4_TumorInvasion,SM[minimal],ECMicroenv,1,32,0.016129032258064516
A4_TumorInvasion,SM[minimal],EMT,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],EMT,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ERK,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ERK,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],GrowthFactor,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],GrowthFactor,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Invasion,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Invasion,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Metastasis,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Metastasis,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Migration,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],Migration,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],NICD,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],NICD,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SMAD,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SMAD,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SNAI1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SNAI1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SNAI2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],SNAI2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],TGFbeta,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],TGFbeta,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],TWIST1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],TWIST1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],VIM,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],VIM,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ZEB1,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ZEB1,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ZEB2,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],ZEB2,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR200,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR200,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR203,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR203,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR34,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],miR34,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p21,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p21,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p53,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p53,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p63,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p63,1,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p73,0,32,0.00026881720430107527
A4_TumorInvasion,SM[minimal],p73,1,32,0.00026881720430107527
A4_TumorInvasion,optbn[FP],AKT1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],AKT1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],AKT2,0,32,0.001075268817204301
A4_TumorInvasion,optbn[FP],AKT2,1,32,0.0967741935483871
A4_TumorInvasion,optbn[FP],Apoptosis,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],Apoptosis,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CDH1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CDH1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CDH2,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CDH2,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CTNNB1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CTNNB1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CellCycleArrest,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],CellCycleArrest,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],DKK1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],DKK1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],DNAdamage,0,32,0.01827956989247312
A4_TumorInvasion,optbn[FP],DNAdamage,1,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],ECMicroenv,0,32,0.002150537634408602
A4_TumorInvasion,optbn[FP],ECMicroenv,1,32,0.03306451612903226
A4_TumorInvasion,optbn[FP],EMT,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],EMT,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ERK,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ERK,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],GrowthFactor,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],GrowthFactor,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],Invasion,0,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],Invasion,1,32,0.017204301075268817
A4_TumorInvasion,optbn[FP],Metastasis,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],Metastasis,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],Migration,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],Migration,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],NICD,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[FP],NICD,1,32,0.06478494623655914
A4_TumorInvasion,optbn[FP],SMAD,0,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],SMAD,1,32,0.017204301075268817
A4_TumorInvasion,optbn[FP],SNAI1,0,32,0.017204301075268817
A4_TumorInvasion,optbn[FP],SNAI1,1,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],SNAI2,0,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],SNAI2,1,32,0.017741935483870968
A4_TumorInvasion,optbn[FP],TGFbeta,0,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],TGFbeta,1,32,0.017204301075268817
A4_TumorInvasion,optbn[FP],TWIST1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],TWIST1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],VIM,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],VIM,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ZEB1,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ZEB1,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ZEB2,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],ZEB2,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR200,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR200,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR203,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR203,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR34,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],miR34,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],p21,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],p21,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],p53,0,32,0.017741935483870968
A4_TumorInvasion,optbn[FP],p53,1,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],p63,0,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],p63,1,32,0.002688172043010753
A4_TumorInvasion,optbn[FP],p73,0,32,0.0024193548387096775
A4_TumorInvasion,optbn[FP],p73,1,32,0.017741935483870968
A4_TumorInvasion,optbn[SA],AKT1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],AKT1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],AKT2,0,32,0.001075268817204301
A4_TumorInvasion,optbn[SA],AKT2,1,32,0.03225806451612903
A4_TumorInvasion,optbn[SA],Apoptosis,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Apoptosis,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CDH1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CDH1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CDH2,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CDH2,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CTNNB1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CTNNB1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CellCycleArrest,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],CellCycleArrest,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],DKK1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],DKK1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],DNAdamage,0,32,0.017204301075268817
A4_TumorInvasion,optbn[SA],DNAdamage,1,32,0.0013440860215053765
A4_TumorInvasion,optbn[SA],ECMicroenv,0,32,0.001075268817204301
A4_TumorInvasion,optbn[SA],ECMicroenv,1,32,0.03306451612903226
A4_TumorInvasion,optbn[SA],EMT,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],EMT,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ERK,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ERK,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],GrowthFactor,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],GrowthFactor,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Invasion,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Invasion,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Metastasis,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Metastasis,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Migration,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],Migration,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],NICD,0,32,0.0005376344086021505
A4_TumorInvasion,optbn[SA],NICD,1,32,0.06478494623655914
A4_TumorInvasion,optbn[SA],SMAD,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],SMAD,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],SNAI1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],SNAI1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],SNAI2,0,32,0.0013440860215053765
A4_TumorInvasion,optbn[SA],SNAI2,1,32,0.016666666666666666
A4_TumorInvasion,optbn[SA],TGFbeta,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],TGFbeta,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],TWIST1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],TWIST1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],VIM,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],VIM,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ZEB1,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ZEB1,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ZEB2,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],ZEB2,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR200,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR200,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR203,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR203,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR34,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],miR34,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],p21,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],p21,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],p53,0,32,0.016666666666666666
A4_TumorInvasion,optbn[SA],p53,1,32,0.0013440860215053765
A4_TumorInvasion,optbn[SA],p63,0,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],p63,1,32,0.0016129032258064516
A4_TumorInvasion,optbn[SA],p73,0,32,0.0013440860215053765
A4_TumorInvasion,optbn[SA],p73,1,32,0.016666666666666666
B1_ce_long_attr,ActoNet,x1,0,3,1.0
B1_ce_long_attr,ActoNet,x1,1,3,1.0
B1_ce_long_attr,ActoNet,x2,0,3,1.0
B1_ce_long_attr,ActoNet,x2,1,3,1.0
B1_ce_long_attr,ActoNet,x3,0,3,1.0
B1_ce_long_attr,ActoNet,x3,1,3,1.0
B1_ce_long_attr,BoNesis[FP],x1,0,3,1.0
B1_ce_long_attr,BoNesis[FP],x1,1,3,1.0
B1_ce_long_attr,BoNesis[FP],x2,0,3,1.0
B1_ce_long_attr,BoNesis[FP],x2,1,3,1.0
B1_ce_long_attr,BoNesis[FP],x3,0,3,1.0
B1_ce_long_attr,BoNesis[FP],x3,1,3,1.0
B1_ce_long_attr,BoNesis[MTS],x1,0,3,0.25
B1_ce_long_attr,BoNesis[MTS],x1,1,3,0.25
B1_ce_long_attr,BoNesis[MTS],x2,0,3,0.25
B1_ce_long_attr,BoNesis[MTS],x2,1,3,0.25
B1_ce_long_attr,BoNesis[MTS],x3,0,3,1.0
B1_ce_long_attr,BoNesis[MTS],x3,1,3,0.0
B1_ce_long_attr,CABEAN[ITC],x1,0,3,0.0
B1_ce_long_attr,CABEAN[ITC],x1,1,3,0.0
B1_ce_long_attr,CABEAN[ITC],x2,0,3,0.0
B1_ce_long_attr,CABEAN[ITC],x2,1,3,0.0
B1_ce_long_attr,CABEAN[ITC],x3,0,3,0.0
B1_ce_long_attr,CABEAN[ITC],x3,1,3,0.0
B1_ce_long_attr,CABEAN[PTC],x1,0,3,0.0
B1_ce_long_attr,CABEAN[PTC],x1,1,3,0.0
B1_ce_long_attr,CABEAN[PTC],x2,0,3,0.0
B1_ce_long_attr,CABEAN[PTC],x2,1,3,0.0
B1_ce_long_attr,CABEAN[PTC],x3,0,3,0.0
B1_ce_long_attr,CABEAN[PTC],x3,1,3,0.0
B1_ce_long_attr,CABEAN[TTC],x1,0,3,0.0
B1_ce_long_attr,CABEAN[TTC],x1,1,3,0.0
B1_ce_long_attr,CABEAN[TTC],x2,0,3,0.0
B1_ce_long_attr,CABEAN[TTC],x2,1,3,0.0
B1_ce_long_attr,CABEAN[TTC],x3,0,3,0.0
B1_ce_long_attr,CABEAN[TTC],x3,1,3,0.0
B1_ce_long_attr,Caspo,x1,0,3,0.125
B1_ce_long_attr,Caspo,x1,1,3,0.125
B1_ce_long_attr,Caspo,x2,0,3,0.25
B1_ce_long_attr,Caspo,x2,1,3,0.0
B1_ce_long_attr,Caspo,x3,0,3,0.25
B1_ce_long_attr,Caspo,x3,1,3,0.0
B1_ce_long_attr,PBN[ASA],x1,0,3,0.25
B1_ce_long_attr,PBN[ASA],x1,1,3,0.25
B1_ce_long_attr,PBN[ASA],x2,0,3,0.25
B1_ce_long_attr,PBN[ASA],x2,1,3,0.25
B1_ce_long_attr,PBN[ASA],x3,0,3,1.0
B1_ce_long_attr,PBN[ASA],x3,1,3,0.0
B1_ce_long_attr,PBN[SA],x1,0,3,0.25
B1_ce_long_attr,PBN[SA],x1,1,3,0.25
B1_ce_long_attr,PBN[SA],x2,0,3,0.25
B1_ce_long_attr,PBN[SA],x2,1,3,0.25
B1_ce_long_attr,PBN[SA],x3,0,3,1.0
B1_ce_long_attr,PBN[SA],x3,1,3,0.0
B1_ce_long_attr,PBN[percolation],x1,0,3,0.125
B1_ce_long_attr,PBN[percolation],x1,1,3,0.125
B1_ce_long_attr,PBN[percolation],x2,0,3,0.25
B1_ce_long_attr,PBN[percolation],x2,1,3,0.0
B1_ce_long_attr,PBN[percolation],x3,0,3,0.25
B1_ce_long_attr,PBN[percolation],x3,1,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x1,0,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x1,1,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x2,0,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x2,1,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x3,0,3,0.0
B1_ce_long_attr,PBN[trap_spaces],x3,1,3,0.0
B1_ce_long_attr,SM[brute-force],x1,0,3,0.125
B1_ce_long_attr,SM[brute-force],x1,1,3,0.125
B1_ce_long_attr,SM[brute-force],x2,0,3,0.25
B1_ce_long_attr,SM[brute-force],x2,1,3,0.0
B1_ce_long_attr,SM[brute-force],x3,0,3,0.25
B1_ce_long_attr,SM[brute-force],x3,1,3,0.0
B1_ce_long_attr,SM[internal],x1,0,3,0.0
B1_ce_long_attr,SM[internal],x1,1,3,0.0
B1_ce_long_attr,SM[internal],x2,0,3,0.0
B1_ce_long_attr,SM[internal],x2,1,3,0.0
B1_ce_long_attr,SM[internal],x3,0,3,0.0
B1_ce_long_attr,SM[internal],x3,1,3,0.0
B1_ce_long_attr,SM[minimal],x1,0,3,0.0
B1_ce_long_attr,SM[minimal],x1,1,3,0.0
B1_ce_long_attr,SM[minimal],x2,0,3,0.0
B1_ce_long_attr,SM[minimal],x2,1,3,0.0
B1_ce_long_attr,SM[minimal],x3,0,3,0.0
B1_ce_long_attr,SM[minimal],x3,1,3,0.0
B1_ce_long_attr,optbn[FP],x1,0,3,1.0
B1_ce_long_attr,optbn[FP],x1,1,3,1.0
B1_ce_long_attr,optbn[FP],x2,0,3,1.0
B1_ce_long_attr,optbn[FP],x2,1,3,1.0
B1_ce_long_attr,optbn[FP],x3,0,3,1.0
B1_ce_long_attr,optbn[FP],x3,1,3,1.0
B1_ce_long_attr,optbn[SA],x1,0,3,0.25
B1_ce_long_attr,optbn[SA],x1,1,3,0.25
B1_ce_long_attr,optbn[SA],x2,0,3,0.25
B1_ce_long_attr,optbn[SA],x2,1,3,0.25
B1_ce_long_attr,optbn[SA],x3,0,3,1.0
B1_ce_long_attr,optbn[SA],x3,1,3,0.0
B2_ce_yes_ASA_no_MTS,ActoNet,PHENOTYPE,0,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,PHENOTYPE,1,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x1,0,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x1,1,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x2,0,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x2,1,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x3,0,4,1.0
B2_ce_yes_ASA_no_MTS,ActoNet,x3,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],PHENOTYPE,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],PHENOTYPE,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x1,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x1,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x2,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x2,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x3,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[FP],x3,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],PHENOTYPE,0,4,0.8333333333333333
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],PHENOTYPE,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x1,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x1,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x2,0,4,0.8333333333333333
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x2,1,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x3,0,4,1.0
B2_ce_yes_ASA_no_MTS,BoNesis[MTS],x3,1,4,1.0
B2_ce_yes_ASA_no_MTS,CABEAN[ITC],PHENOTYPE,0,4,1.0
